ae_id,matter_number,title,company_name,abn,industry,published_date,expires,date_signed,term_start,term_end,confidence_super,ocr,no_default_named,fund_name,fund_abn,fund_usi,fund_source,detail_url,pdf_url
AE532516,AG2026/552,Future Power WA Perdaman Ceres Project Greenfields Agreement 2024,Future Power WA Pty Ltd,,Electrical contracting industry,2026-04-08,2028-05-09,2026-03-17,2026-04-15,2028-05-09,high,0,0,REST,62653671394,RES0103AU,,https://www.fwc.gov.au/document-view/agreements/future-power-wa-perdaman-ceres-project-greenfields-agreement-2024?from=search,https://www.fwc.gov.au/document-view/media/download/847732
AE532526,AG2026/388,MHA Care Enterprise Agreement 2026 - 2029,MHA Care Limited,90463327686,Aged care industry,2026-04-08,2028-06-30,2026-04-08,,2028-06-30,high,1,0,Aware Super,53226460365,53226460365001,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/mha-care-enterprise-agreement-2026-2029?from=search,https://www.fwc.gov.au/document-view/media/download/847725
AE532526,AG2026/388,MHA Care Enterprise Agreement 2026 - 2029,MHA Care Limited,90463327686,Aged care industry,2026-04-08,2028-06-30,2026-04-08,,2028-06-30,high,1,0,HESTA,64971749321,HST0100AU,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/mha-care-enterprise-agreement-2026-2029?from=search,https://www.fwc.gov.au/document-view/media/download/847725
AE532528,AG2026/231,"Chubb Fire & Security Pty Ltd, Tasmania, Electrical, Collective Agreement 2025 - 2028",Chubb Fire & Security Pty Ltd,47000067541,,2026-04-08,2028-06-30,,,2028-06-30,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/chubb-fire-security-pty-ltd-tasmania-electrical-collective-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847778
AE532515,AG2026/424,Lipa Pharmaceuticals Limited – Employee Collective Agreement 2025 - 2028,Lipa Pharmaceuticals Ltd,21070106526,"Food, beverages and tobacco manufacturing industry",2026-04-08,2028-09-30,,,2028-09-30,high,0,0,AustralianSuper,65714394898,STA0100AU,,https://www.fwc.gov.au/document-view/agreements/lipa-pharmaceuticals-limited-employee-collective-agreement-2025-2028?from=search,https://www.fwc.gov.au/document-view/media/download/847666
AE532520,AG2026/591,"SCEE Electrical Pty Ltd, Launceston Data Centre Project Greenfields Agreement",SCEE Electrical Pty Ltd,13662768667,Electrical contracting industry,2026-04-08,2029-04-08,,2026-04-15,2029-04-08,low,0,0,Cbus,75493363262,CBU0100AU,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/scee-electrical-pty-ltd-launceston-data-centre-project-greenfields?from=search,https://www.fwc.gov.au/document-view/media/download/847727
AE532523,AG2025/3316,IFM Services Greater Australia Enterprise Agreement 2024,IFM Services Pty Ltd,,Hospitality industry,2026-04-08,2030-04-08,2025-09-24,2023-06-06,2030-04-08,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/ifm-services-greater-australia-enterprise-agreement-2024?from=search,https://www.fwc.gov.au/document-view/media/download/847726
AE532513,AG2026/518,Allied Pinnacle Kingsgrove Enterprise Agreement 2026-2028,Allied Pinnacle Pty Limited,85161203005,"Food, beverages and tobacco manufacturing industry",2026-04-08,2028-12-01,2026-04-01,2026-04-15,2028-12-01,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/allied-pinnacle-kingsgrove-enterprise-agreement-2026-2028?from=search,https://www.fwc.gov.au/document-view/media/download/847776
AE532519,AG2026/495,Cabrini Nurses and Midwives Enterprise Agreement 2025,Cabrini Health Limited,33370684005,Health and welfare services,2026-04-08,2027-10-31,,2026-04-15,2027-10-31,high,0,0,HESTA,64971749321,HST0100AU,,https://www.fwc.gov.au/document-view/agreements/cabrini-nurses-and-midwives-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847728
AE532534,AG2026/533,NGC International Inc. (NGCII) Agreement 2026,NGC International Inc. (NGCII),,Defence support,2026-04-08,2030-04-08,,2026-04-15,2030-04-08,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/ngc-international-inc-ngcii-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/847779
AE532524,AG2025/4576,J Blackwood & Son Pty Ltd Greystanes Customer Service Enterprise Agreement 2025,J. Blackwood & Son Pty Ltd,43000010300,Retail industry,2026-04-08,2028-10-01,2026-01-16,2026-04-15,2028-10-01,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/j-blackwood-son-pty-ltd-greystanes-customer-service-enterprise-agreement-1?from=search,https://www.fwc.gov.au/document-view/media/download/847731
AE532527,AG2025/4695,Reddam House (Support and Operational Staff) Enterprise Agreement 2025,Inspired Australia Holdings Pty Ltd,34635998640,Educational services,2026-04-08,2028-01-31,,2026-04-15,2028-01-31,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/reddam-house-support-and-operational-staff-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847780
AE532522,AG2025/4520,REMONDIS Australia Picton Region Enterprise Agreement 2024,Remondis Australia Pty Ltd,95002429781,Waste management industry,2026-04-08,2028-06-30,,2026-04-15,2028-06-30,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/remondis-australia-picton-region-enterprise-agreement-2024?from=search,https://www.fwc.gov.au/document-view/media/download/847730
AE532530,AG2026/621,Nyrstar Port Pirie Enterprise Agreement 2025,Nyrstar Port Pirie Pty Ltd,31008046428,Mining industry,2026-04-08,2027-06-30,,,2027-06-30,medium,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/nyrstar-port-pirie-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847774
AE532533,AG2026/465,MSS Security Pty Limited Perth Airport Enterprise Agreement 2025-2028,Mss Security Pty Ltd,,Security services,2026-04-08,2029-04-08,,2026-04-15,2029-04-08,low,0,0,REST,62653671394,RES0103AU,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/mss-security-pty-limited-perth-airport-enterprise-agreement-2025-2028?from=search,https://www.fwc.gov.au/document-view/media/download/847777
AE532533,AG2026/465,MSS Security Pty Limited Perth Airport Enterprise Agreement 2025-2028,Mss Security Pty Ltd,,Security services,2026-04-08,2029-04-08,,2026-04-15,2029-04-08,low,0,0,Russell Investments Master Trust,89384753567,TRM0001AU,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/mss-security-pty-limited-perth-airport-enterprise-agreement-2025-2028?from=search,https://www.fwc.gov.au/document-view/media/download/847777
AE532503,AG2026/578,ALLIED PINNACLE TAMWORTH ENTERPRISE AGREEMENT 2025 - 2028,Allied Pinnacle Pty Limited,85161203005,"Food, beverages and tobacco manufacturing industry",2026-04-08,2028-10-01,2027-10-01,2026-04-15,2028-10-01,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/allied-pinnacle-tamworth-enterprise-agreement-2025-2028?from=search,https://www.fwc.gov.au/document-view/media/download/847733
AE532531,AG2026/181,Amarapave Asphalt Enterprise Bargaining Agreement 2026,Amarapave Pty Ltd,85671630283,Asphalt industry,2026-04-08,2029-06-30,2026-02-08,,2029-06-30,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/amarapave-asphalt-enterprise-bargaining-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/847773
AE532532,AG2025/4731,Veolia Environmental Services (Australia) Pty Ltd Industrial Services [Brooklyn] Agreement 2025,Veolia Environmental Services,20051316584,Waste management industry,2026-04-08,2028-07-31,,2026-04-15,2028-07-31,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/veolia-environmental-services-australia-pty-ltd-industrial-services-6?from=search,https://www.fwc.gov.au/document-view/media/download/847775
AE532517,AG2026/554,Qube Energy Pty Ltd BBMT Enterprise Agreement 2026,Qube Energy Pty Ltd,33006430039,Road transport industry,2026-04-08,2030-04-08,2025-02-25,2026-04-15,2030-04-08,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/qube-energy-pty-ltd-bbmt-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/847729
AE532514,AG2026/483,SBS Enterprise Agreement 2026,Special Broadcasting Corporation,91314398574,Broadcasting and recorded entertainment industry,2026-04-08,2029-02-06,2026-02-07,,2029-02-06,low,0,0,REST,62653671394,RES0103AU,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/sbs-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/847665
AE532501,AG2025/3799,Anglicare Tasmania Inc. Enterprise Bargaining Agreement 2025,Anglicare Tasmania Inc,90979742836,"Social, community, home care and disability services",2026-04-07,2028-05-31,,2026-04-14,2028-05-31,high,0,0,HESTA,64971749321,HST0100AU,,https://www.fwc.gov.au/document-view/agreements/anglicare-tasmania-inc-enterprise-bargaining-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847605
AE532511,AG2026/498,GGOZ Pty Ltd (Golden Gate) Crew Enterprise Agreement 2026 - 2027,GGOZ Pty Ltd,24693338420,Broadcasting and recorded entertainment industry,2026-04-07,2027-06-30,2026-02-21,2026-04-14,2027-06-30,high,0,0,MediaSuper,75493363262,75493363262002,,https://www.fwc.gov.au/document-view/agreements/ggoz-pty-ltd-golden-gate-crew-enterprise-agreement-2026-2027?from=search,https://www.fwc.gov.au/document-view/media/download/847603
AE532502,AG2026/585,Australian Community Media Journalists’ VIC Enterprise Agreement 2025,Regional Publishers (Western Victoria) Pty Limited,,Journalism,2026-04-07,2029-04-14,2026-03-16,2026-04-14,2029-04-14,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/australian-community-media-journalists-vic-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847604
AE532502,AG2026/585,Australian Community Media Journalists’ VIC Enterprise Agreement 2025,Regional Publishers (Western Victoria) Pty Limited,,Journalism,2026-04-07,2029-04-14,2026-03-16,2026-04-14,2029-04-14,high,0,0,MediaSuper,75493363262,75493363262002,,https://www.fwc.gov.au/document-view/agreements/australian-community-media-journalists-vic-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847604
AE532512,AG2026/118,Bhagwan Marine and Maritime Union North West Inshore Agreement 2025,Bhagwan Marine Limited,81009154349,Maritime industry,2026-04-07,2029-10-01,2026-02-19,2026-04-14,2029-10-01,high,0,0,Hostplus,68657495890,HOS0100AU,,https://www.fwc.gov.au/document-view/agreements/bhagwan-marine-and-maritime-union-north-west-inshore-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847667
AE532512,AG2026/118,Bhagwan Marine and Maritime Union North West Inshore Agreement 2025,Bhagwan Marine Limited,81009154349,Maritime industry,2026-04-07,2029-10-01,2026-02-19,2026-04-14,2029-10-01,high,0,0,Maritime Super,,,,https://www.fwc.gov.au/document-view/agreements/bhagwan-marine-and-maritime-union-north-west-inshore-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847667
AE532482,AG2026/408,Water Carpentry Pty Ltd and CFMEU Union Collective Agreement 2023–2027,"Construction, Forestry And Maritime Employees Union",,"Building, metal and civil construction industries",2026-04-02,2027-07-02,,2026-04-09,2027-07-02,high,0,0,BUSSQ,85571332201,BUS0002AU,,https://www.fwc.gov.au/document-view/agreements/water-carpentry-pty-ltd-and-cfmeu-union-collective-agreement-2023-2027?from=search,https://www.fwc.gov.au/document-view/media/download/847516
AE532487,AG2025/4669,North Queensland Fresh Enterprise Agreement 2025,North Queensland Fresh Pty Ltd,32064231278,Agricultural industry,2026-04-02,2030-04-02,,,2030-04-02,high,1,0,Australian Retirement Trust,60905115063,60905115063001,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/north-queensland-fresh-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847515
AE532487,AG2025/4669,North Queensland Fresh Enterprise Agreement 2025,North Queensland Fresh Pty Ltd,32064231278,Agricultural industry,2026-04-02,2030-04-02,,,2030-04-02,high,1,0,CareSuper,74559365913,MTA0100AU,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/north-queensland-fresh-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847515
AE532487,AG2025/4669,North Queensland Fresh Enterprise Agreement 2025,North Queensland Fresh Pty Ltd,32064231278,Agricultural industry,2026-04-02,2030-04-02,,,2030-04-02,high,1,0,Prime Super,60562335823,60562335823001,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/north-queensland-fresh-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847515
AE532487,AG2025/4669,North Queensland Fresh Enterprise Agreement 2025,North Queensland Fresh Pty Ltd,32064231278,Agricultural industry,2026-04-02,2030-04-02,,,2030-04-02,high,1,0,Spirit Super,,,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/north-queensland-fresh-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847515
AE532489,AG2025/4688,UGL Maintenance Qld Enterprise Agreement 2025,Ugl Solutions Pty Ltd,55070140251,Electrical contracting industry,2026-04-02,2029-04-02,,,2029-04-02,low,0,0,Energy Super,,,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/ugl-maintenance-qld-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847525
AE532494,AG2025/4782,Nerada Tea - Enterprise Agreement 2025,Nerada Tea Pty Ltd,59055076849,"Food, beverages and tobacco manufacturing industry",2026-04-02,2028-06-01,,,2028-06-01,high,0,0,AustralianSuper,65714394898,STA0100AU,,https://www.fwc.gov.au/document-view/agreements/nerada-tea-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847571
AE532499,AG2026/143,Integrated Clinical Oncology Network Pty Ltd T/A Icon Cancer Centre and ANMF/QNMU Nursing Enterprise Agreement 2025-2028,Integrated Clinical Oncology Network Pty Ltd,61151293891,Health and welfare services,2026-04-02,2028-06-30,2026-02-02,,2028-06-30,high,0,0,HESTA,64971749321,HST0100AU,,https://www.fwc.gov.au/document-view/agreements/integrated-clinical-oncology-network-pty-ltd-ta-icon-cancer-centre-and-2?from=search,https://www.fwc.gov.au/document-view/media/download/847573
AE532491,AG2026/452,NAZARETH CARE – WYNNUM ENTERPRISE AGREEMENT 2025,Nazareth Care,,Aged care industry,2026-04-02,2028-06-30,2026-03-25,,2028-06-30,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/nazareth-care-wynnum-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847526
AE532490,AG2026/511,BYERWEN ENTERPRISE AGREEMENT 2026,Sedgman Employment Services Pty Ltd,69105352261,Mining industry,2026-04-02,2029-04-02,,,2029-04-02,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/byerwen-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/847527
AE532495,AG2026/351,AAT Webb Dock West Pty Ltd Enterprise Agreement 2026,AAT Webb Dock West Pty Ltd,43163814364,Stevedoring industry,2026-04-02,2029-02-21,2026-03-26,2026-04-09,2029-02-21,low,0,0,Hostplus,68657495890,HOS0100AU,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/aat-webb-dock-west-pty-ltd-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/847572
AE532495,AG2026/351,AAT Webb Dock West Pty Ltd Enterprise Agreement 2026,AAT Webb Dock West Pty Ltd,43163814364,Stevedoring industry,2026-04-02,2029-02-21,2026-03-26,2026-04-09,2029-02-21,low,0,0,Maritime Super,,,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/aat-webb-dock-west-pty-ltd-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/847572
AE532495,AG2026/351,AAT Webb Dock West Pty Ltd Enterprise Agreement 2026,AAT Webb Dock West Pty Ltd,43163814364,Stevedoring industry,2026-04-02,2029-02-21,2026-03-26,2026-04-09,2029-02-21,low,0,0,REST,62653671394,RES0103AU,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/aat-webb-dock-west-pty-ltd-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/847572
AE532437,AG2026/399,BioMar Pty Ltd Enterprise Agreement 2026,Burles Consulting Pty Ltd,52164358794,"Food, beverages and tobacco manufacturing industry",2026-04-02,2029-03-01,2026-04-09,,2029-03-01,high,1,0,AustralianSuper,65714394898,STA0100AU,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/biomar-pty-ltd-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/847539
AE532500,AG2026/421,Russell Transport - SA Contract Fleet Enterprise Agreement 2026,Russell Transport Pty Ltd,25605249778,Road transport industry,2026-04-02,2029-02-28,2026-04-09,,2029-02-28,low,1,1,,,,,https://www.fwc.gov.au/document-view/agreements/russell-transport-sa-contract-fleet-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/847566
AE532485,AG2025/4650,Tonkin Steel Enterprise Agreement 2025 - 2028,Infrabuild Trading Pty Ltd,,Manufacturing and associated industries,2026-04-02,2028-12-01,2025-12-01,,2028-12-01,high,0,0,Russell Investments Master Trust,89384753567,TRM0001AU,,https://www.fwc.gov.au/document-view/agreements/tonkin-steel-enterprise-agreement-2025-2028?from=search,https://www.fwc.gov.au/document-view/media/download/847532
AE532484,AG2026/630,Adfinis Pty Ltd and Transport Employees Australia EBA 2026 - 2030,Adfinis Pty Ltd,86100162203,Road transport industry,2026-04-02,2030-02-08,,,2030-02-08,low,1,0,,,,,https://www.fwc.gov.au/document-view/agreements/adfinis-pty-ltd-and-transport-employees-australia-eba-2026-2030?from=search,https://www.fwc.gov.au/document-view/media/download/847521
AE532483,AG2026/569,Performance Cranes & Rigging Qld Pty Ltd and CFMEU Union Collective Agreement 2023–2027,Performance Cranes & Rigging Qld Pty Ltd,96691701765,"Building, metal and civil construction industries",2026-04-02,2027-07-02,,2026-04-09,2027-07-02,high,0,0,BUSSQ,85571332201,BUS0002AU,,https://www.fwc.gov.au/document-view/agreements/performance-cranes-rigging-qld-pty-ltd-and-cfmeu-union-collective?from=search,https://www.fwc.gov.au/document-view/media/download/847522
AE532441,AG2026/234,Regional Express Flight Attendants' Enterprise Agreement 2025–2029,Regional Express Holdings Limited,18099547270,Airline operations,2026-04-02,2029-06-30,,,2029-06-30,low,0,0,REST,62653671394,RES0103AU,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/regional-express-flight-attendants-enterprise-agreement-2025-2029?from=search,https://www.fwc.gov.au/document-view/media/download/847538
AE532492,AG2026/453,Trinity Projects & Maintenance Pty Ltd Perdaman Ceres Project Greenfields Agreement 2024,Trinity Projects & Maintenance Pty Ltd,79661334783,"Building, metal and civil construction industries",2026-04-02,2028-05-09,,2028-05-09,2028-05-09,high,1,0,AustralianSuper,65714394898,STA0100AU,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/trinity-projects-maintenance-pty-ltd-perdaman-ceres-project-greenfields?from=search,https://www.fwc.gov.au/document-view/media/download/847524
AE532492,AG2026/453,Trinity Projects & Maintenance Pty Ltd Perdaman Ceres Project Greenfields Agreement 2024,Trinity Projects & Maintenance Pty Ltd,79661334783,"Building, metal and civil construction industries",2026-04-02,2028-05-09,,2028-05-09,2028-05-09,high,1,0,Cbus,75493363262,CBU0100AU,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/trinity-projects-maintenance-pty-ltd-perdaman-ceres-project-greenfields?from=search,https://www.fwc.gov.au/document-view/media/download/847524
AE532492,AG2026/453,Trinity Projects & Maintenance Pty Ltd Perdaman Ceres Project Greenfields Agreement 2024,Trinity Projects & Maintenance Pty Ltd,79661334783,"Building, metal and civil construction industries",2026-04-02,2028-05-09,,2028-05-09,2028-05-09,high,1,0,REST,62653671394,RES0103AU,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/trinity-projects-maintenance-pty-ltd-perdaman-ceres-project-greenfields?from=search,https://www.fwc.gov.au/document-view/media/download/847524
